sc_point_gid,latitude,longitude,timezone,elevation_m,resource,area_developable_sq_km,capacity_ac_mw,capacity_density_included_area_mw_per_km2,capacity_density_convex_hull_mw_per_km2,dist_spur_km
54193,37.31817,-90.68819,-6,233.43478,6.503252,11.0808,132,12.862112,1.5895354,22.27011686
54194,37.31261,-90.550804,-6,214.94118,6.206182,4.6944003,60,13.666803,1.2204646,14.73396103
54195,37.306904,-90.41344,-6,199.73077,6.6338763,8.2674,120,15.384024,1.7649246,26.924987
54196,37.30106,-90.27609,-6,209.875,6.721578,17.312239,174,10.692624,2.372802,26.46174024
54197,37.295074,-90.13877,-6,190.88889,6.578063,5.2110004,48,9.843731,4.8740916,24.09021428
54198,37.288948,-90.00148,-6,185,6.9595366,0.6903,0,0,0,15.23293506
54209,37.21219,-88.49303,-6,102,6.576324,0.0324,0,0,0,24.77092855
54211,37.196396,-88.219154,-6,117,6.369981,0.24840002,0,0,0,21.99527271
54212,37.188286,-88.08226,-6,135,6.61623,0.0081,0,0,0,17.99424674
54213,37.18004,-87.945404,-6,183.5,6.9658527,0.2268,0,0,0,9.839331163
54214,37.171646,-87.80858,-6,154.9,6.755459,2.6658,54,22.371365,2.997187,17.38014285
54215,37.163113,-87.67179,-6,181,6.789118,0.60480005,0,0,0,23.64880518
54216,37.15444,-87.535034,-6,156.6923,6.7675233,4.3164,54,13.947001,3.1112063,27.00329219
54217,37.145622,-87.398315,-6,152.71428,6.689201,0.99179995,42,46.71338,3.5273368,15.46145453
54218,37.13667,-87.261635,-6,145.5,6.685181,0.1485,0,0,0,19.22866233
54219,37.12757,-87.124985,-6,155,6.6656656,0.4806,0,0,0,26.06555842
54220,37.118332,-86.98837,-6,154.85715,6.4611335,0.94500005,42,45.48408,5.3372984,20.68145453
54221,37.108955,-86.85181,-6,160.72728,6.609856,1.0125,36,37.037037,1.3501198,27.01233765
54222,37.099438,-86.71526,-6,194,6.8004823,0.17100002,0,0,0,22.9585909
54223,37.08978,-86.578766,-6,160,6.72021,0.0162,0,0,0,11.3474935
54224,37.07998,-86.44232,-6,127,6.344817,0.0486,0,0,0,5.034701295
54231,37.00744,-85.488266,-6,252,6.4889474,0.4617,0,0,0,25.3135779
54232,36.996517,-85.352135,-6,254.5,6.447868,0.1107,0,0,0,28.47417531
54237,36.939796,-84.672195,-6,364.66666,6.4652643,0.2385,0,0,0,20.23520128
54238,36.928036,-84.53635,-5,338.81482,6.2709923,13.534201,168,13.600486,2.2234988,17.26145453
54239,36.916134,-84.40054,-5,344.8095,6.038982,27.6102,234,9.133383,2.2272298,21.86799349
54240,36.90409,-84.264786,-5,344.54285,6.039781,31.8429,216,7.346189,2.442417,2.247350647
54241,36.891907,-84.129074,-5,339.33334,6.1359825,0.0648,0,0,0,28.57166881
54242,36.879585,-83.993416,-5,373.8,5.995051,0.4059,0,0,0,15.64410388
54243,36.867123,-83.85781,-5,350.5,6.0326686,0.1098,0,0,0,5.09646753
54244,36.854523,-83.722244,-5,368.5,5.9823127,0.1458,0,0,0,16.50042856
54246,36.828903,-83.45129,-5,531,6.64164,0.112500004,0,0,0,13.58579869
54247,36.81588,-83.31587,-5,645.7778,6.59715,0.1539,0,0,0,27.24615583
54248,36.80272,-83.18053,-5,595.4545,5.79521,0.2097,0,0,0,18.24505843
54254,36.72085,-82.36952,-5,500.5,5.6681485,0.24030001,42,185.18518,19.211071,23.71696752
54255,36.706722,-82.23454,-5,501,5.907149,0.1377,0,0,0,24.54990258
54258,36.6635,-81.829956,-5,726,6.3366036,0.14400001,0,0,0,20.12601297
54259,36.648815,-81.69521,-5,1031.1666,7.7323585,0.18989998,0,0,0,40.18166881
54260,36.63399,-81.56052,-5,1139.8572,8.876662,0.2988,48,164.60905,2.670197,74.23383761
54261,36.619034,-81.42589,-5,967.3333,8.254355,0.0243,0,0,0,56.96973373
54265,36.557808,-80.88797,-5,675.7273,8.314569,3.7584,60,17.806269,5.4703193,13.80572727
54266,36.542156,-80.75364,-5,552,7.69701,0.0396,0,0,0,16.36675324
54275,36.395107,-79.547516,-5,209,6.0118513,0.1539,0,0,0,8.28374675
54276,36.378082,-79.41382,-5,210.25,6.3689685,0.31860003,0,0,0,17.45049999
54277,36.360924,-79.2802,-5,178.64285,6.2121725,2.3823004,54,24.154589,3.7123544,23.8724805
54278,36.34362,-79.14664,-5,189.5,6.5220747,0.4842,0,0,0,11.27403246
54281,36.290905,-78.74638,-5,164.6,6.8390236,2.4615,30,13.227513,18.146408,17.62520128
54283,36.25508,-78.47989,-5,102.5,6.4920807,0.0846,0,0,0,19.95396103
54285,36.21871,-78.21367,-5,96.71429,6.610712,1.7387999,54,33.0033,1.9521247,16.3885909
54286,36.200317,-78.08067,-5,83,6.5750265,3.1284,60,20.238817,2.2747307,23.75269478
54287,36.181793,-77.94774,-5,65.166664,6.58769,1.7307,48,30.389364,2.481027,23.58813634
54288,36.16313,-77.81488,-5,51,6.6029024,0.0972,0,0,0,15.44601297
54289,36.144333,-77.68209,-5,35,6.545757,0.0396,0,0,0,13.96763635
54290,36.1254,-77.54938,-5,29,6.6875553,0.3078,0,0,0,22.64975972
54291,36.10633,-77.41673,-5,28.333334,6.8133197,0.8442001,36,44.444443,1.8180923,2.008233765
54292,36.087128,-77.284164,-5,27.444445,6.8756857,1.4039999,36,29.048656,5.400984,14.27381818
54352,34.993053,-120.54372,-8,50.153847,4.7208047,7.3152,66,9.620009,4.3818817,18.38512986
54353,35.0182,-120.415054,-8,93.4,4.232737,0.5481,0,0,0,11.38102597
54354,35.04322,-120.286316,-8,420.92307,4.501058,0.8973,60,71.225075,2.1787739,7.803961031
54355,35.068108,-120.15747,-8,584.4762,5.784543,3.9942002,78,23.037392,2.197808,0.651837662
54356,35.09286,-120.028534,-8,640.1923,5.421256,8.433,126,16.170015,1.746659,3.380071427
54357,35.117485,-119.89951,-8,693.1818,5.018107,6.9300003,66,10.236367,4.6273413,9.948519472
54359,35.166344,-119.64119,-8,762,4.1107326,12.1005,96,9.33952,3.2315536,26.02124025
54360,35.190575,-119.5119,-8,599.3333,3.6089847,2.1807,60,33.217075,3.4627988,18.824987
54361,35.214676,-119.38252,-8,127,3.0670094,2.4093,54,24.242424,5.375788,8.548448045
54362,35.23864,-119.25305,-8,110.333336,3.729553,0.25469998,0,0,0,14.19505843
54367,35.356506,-118.604355,-8,935.5,4.4883943,0.081,0,0,0,25.08396103
54368,35.37968,-118.474365,-8,1104.5333,4.945392,1.3050001,60,49.382717,2.3522625,26.2982792
54369,35.402725,-118.34428,-8,1773.5714,7.7657523,2.9943001,60,21.59594,4.9382715,25.52711037
54370,35.425636,-118.2141,-8,1657,7.020891,0.0324,0,0,0,22.66300649
54396,35.974487,-114.800934,-8,642,6.5013914,0.0324,0,0,0,25.96587012
54409,36.21475,-113.075066,-7,1825,6.972661,1.2608999,0,0,0,73.64951945
54410,36.23228,-112.94182,-7,1348.3889,4.940283,5.7303,114,20.39721,2.2660534,69.62181167
54411,36.249672,-112.8085,-7,1613.48,5.725567,25.6347,162,6.842285,4.303317,68.80166881
54412,36.26693,-112.67511,-7,1508.4667,5.6038685,24.7014,156,6.710543,2.4098475,96.96939603
54413,36.28405,-112.541664,-7,1761.4375,5.974728,21.247202,120,6.198667,2.877206,264.5727077
54418,36.36759,-111.87342,-7,1719.4615,5.495206,11.472301,66,6.085249,3.426823,36.29293506
54419,36.38389,-111.73958,-7,1794.6444,5.6938214,92.7522,234,2.654253,2.1259797,24.40014285
54420,36.400047,-111.605675,-7,1855.9512,5.9864297,81.59932,234,3.04414,2.2407339,12.56646753
54421,36.41607,-111.4717,-7,1748.0476,5.905177,53.752502,228,4.37899,2.355678,0.524558441
54422,36.431957,-111.33768,-7,1727,5.839443,57.2148,228,4.087142,2.319117,9.304629868
54423,36.44771,-111.20358,-7,1815.675,6.2256074,60.74542,216,3.5958288,2.3353584,21.12286363
54424,36.463314,-111.06943,-7,1886.4865,6.559692,28.73692,198,7.0669107,2.0104382,24.67983115
54425,36.478786,-110.93521,-7,1846.3489,6.169221,31.644901,216,7.222824,2.0672455,17.74233765
54426,36.49412,-110.800934,-7,1824.1,5.684995,51.18816,210,4.2473664,2.0571978,13.93565584
54427,36.50932,-110.6666,-7,1942.1212,6.066669,29.8854,204,7.3148956,2.2159526,12.4274935
54428,36.52438,-110.53221,-7,2090.025,6.8197627,53.91,240,4.8272448,2.3399017,10.26374675
54429,36.5393,-110.39776,-7,2052.1086,6.371479,46.11764,228,5.399606,2.2025206,13.58689609
54430,36.55408,-110.263245,-7,2168.7954,7.5072784,48.829502,258,5.6156297,2.7790678,25.63629868
54431,36.568726,-110.12868,-7,1905.9744,6.831323,31.9032,222,7.5295076,2.2210302,27.33990258
54432,36.583233,-109.99405,-7,1747.9269,5.6250196,77.26672,246,3.2950385,2.342335,25.87742207
54433,36.597603,-109.85936,-7,1696.9556,5.3869963,92.25531,252,2.7797632,2.328456,26.04572727
54434,36.61183,-109.724625,-7,1677,5.464829,93.5694,246,2.649426,2.2216408,29.98983115
54435,36.625923,-109.58983,-7,1623.2858,5.6122656,56.78992,210,3.7936678,2.701603,34.90319477
54436,36.639877,-109.45497,-7,1742.8096,5.9105277,62.214306,246,4.5006475,2.2796082,32.2435779
54437,36.65369,-109.32007,-7,1922.5714,6.6418653,51.654602,252,5.5684824,2.3690412,26.96555842
54438,36.667366,-109.185104,-7,1896.4681,6.3527946,44.462704,252,6.585756,2.3902442,21.31145453
54439,36.680904,-109.050095,-7,1757.3611,5.361209,43.8624,240,6.2575774,2.293303,18.97565584
54440,36.6943,-108.91502,-7,1678.5405,5.452685,56.691,246,4.740926,2.367066,15.5774935
54441,36.707558,-108.77991,-7,1633.931,5.7764215,33.777,180,5.767512,2.7126093,22.92240908
54442,36.72068,-108.64473,-7,1578.9375,5.6355276,20.194202,108,5.787037,3.923346,14.89587012
54443,36.73366,-108.50951,-7,1581.2354,5.6583624,9.464399,78,9.197354,4.076842,1.797350647
54444,36.746506,-108.37423,-7,1634.5217,5.798538,15.112801,144,10.353976,1.5710788,9.84042856
54445,36.75921,-108.23891,-7,1681.6666,5.6054025,0.0891,0,0,0,24.42262336
54446,36.77177,-108.10353,-7,1691.75,5.6781955,3.3714,54,17.18213,4.079186,0.757279221
54447,36.784195,-107.9681,-7,1767.0588,5.67984,12.2868,180,16.57138,2.5424871,9.668376618
54448,36.79648,-107.83263,-7,1827.697,5.6013746,20.5101,192,10.451368,2.279358,17.68696752
54449,36.808624,-107.697105,-7,1831.7273,5.1266646,4.0545,60,15.760441,5.45515,13.12410388
54450,36.820633,-107.56153,-7,1937.12,5.181539,3.5946,102,29.62963,1.6279724,7.40293506
54451,36.8325,-107.42592,-7,1952.4445,4.8025026,1.4606999,54,37.453182,2.9309397,18.97940259
54452,36.844223,-107.290245,-7,2080.6,4.876601,1.5435002,54,44.444443,0.9828493,32.21424674
54453,36.855812,-107.15453,-7,2223.0605,4.9163218,27.9306,204,8.002918,2.438142,46.81453244
54454,36.86726,-107.01877,-7,2341.4722,5.0778713,20.9385,210,11.277044,2.2338283,59.90025971
54455,36.878567,-106.882965,-7,2351.9167,4.7549496,6.3855004,132,24.654003,1.9665881,73.4860584
54456,36.889736,-106.74712,-7,2416.1592,4.525404,31.428902,222,8.140008,2.1013136,87.37274021
54457,36.90076,-106.61122,-7,2427.1482,4.305356,7.2522,132,20.550184,1.636516,89.59140254
54458,36.91165,-106.47529,-7,2680.182,4.392954,0.945,54,66.666664,2.4738953,91.91861033
54460,36.933006,-106.20328,-7,2740.5715,6.754367,2.5227,54,24.509804,6.184292,83.94744151
54461,36.943474,-106.06722,-7,2634.8572,6.455604,1.8207,0,0,0,79.04001943
54462,36.9538,-105.931114,-7,2411.5833,5.696783,7.0614004,66,9.711738,17.281332,73.79004543
54463,36.96399,-105.79497,-7,2329.9092,6.0104814,16.5582,90,5.7097178,7.7485914,72.21527271
54464,36.974033,-105.658775,-7,2321.077,6.3114486,10.3914,156,16.049383,2.3862214,67.4357727
54465,36.98394,-105.522545,-7,2480.9395,6.224633,29.203201,216,7.945967,2.2611215,55.85025971
54466,36.993706,-105.38628,-7,2745.85,5.570622,12.87,114,10.067292,2.647687,44.13372075
54468,37.012817,-105.113625,-7,2615.8333,7.4455104,9.8604,84,9.691935,4.653116,35.40372075
54469,37.02216,-104.97724,-7,2638.4055,7.5965705,12.3012,234,21.542795,2.3848011,19.27983115
54470,37.031364,-104.84082,-7,2397.081,6.9609594,10.2699,234,24.947227,2.3233235,22.80152596
54471,37.04043,-104.70436,-7,2272.7104,6.9034357,10.4652,234,25.43036,2.4713361,14.1321948
54472,37.04935,-104.56787,-7,2229.8,7.070118,5.3865,132,27.620842,1.8152039,13.99587012
54473,37.058132,-104.431335,-7,2468.6428,7.966428,8.4699,204,27.022732,2.0291734,20.24954544
54474,37.066772,-104.29477,-7,2152.7234,7.639977,24.362099,258,11.938476,2.4050376,7.374701295
54475,37.07527,-104.15817,-7,1835.1904,6.491342,34.2054,234,7.258515,2.16783,4.367422074
54476,37.08363,-104.021545,-7,1785.6342,6.708435,66.0915,240,3.7879865,2.4205606,14.73661038
54477,37.09185,-103.88487,-7,1812.575,7.259447,58.64932,246,4.406612,2.402155,26.55484415
54478,37.099922,-103.74818,-7,1816.317,7.323371,63.0333,264,4.450108,2.4913578,38.37307791
54479,37.10786,-103.61145,-7,1871.2858,8.459199,62.430298,270,4.6264167,2.4779596,51.70057141
54480,37.115654,-103.47468,-7,1802.3636,8.713181,63.728104,264,4.437385,2.709994,63.32975972
54481,37.12331,-103.33789,-7,1690.878,8.549092,54.902702,264,5.0609617,2.432754,73.44192852
54482,37.13082,-103.201065,-7,1600.3256,8.262003,70.26211,270,4.130013,2.4858675,61.64553242
54483,37.13819,-103.06421,-7,1503.381,8.187832,49.34872,234,5.1358023,2.327635,50.65274021
54484,37.14542,-102.92732,-7,1461.5897,8.561456,41.4117,240,6.0641894,2.3752477,39.60722723
54485,37.15251,-102.790405,-7,1413.6471,8.484458,28.746,210,7.5497746,2.781139,33.04298049
54486,37.159454,-102.653465,-7,1353.2727,8.53798,12.1347,144,12.085505,2.1882644,28.21851947
54487,37.166264,-102.516495,-7,1304,8.54353,1.9224001,0,0,0,28.41770778
54488,37.172928,-102.3795,-7,1234.1428,8.388915,10.4328,126,12.504466,3.0047395,28.2685909
54490,37.18583,-102.10542,-6,1116.1666,8.359174,2.8052998,30,10.79797,68.79455,39.81546099
54491,37.19207,-101.96835,-6,1095.3334,8.1745825,20.813398,222,11.033578,2.2024405,23.5274675
54492,37.198166,-101.83125,-6,1043.3334,8.085781,25.2225,228,9.506298,2.3309174,17.70131168
54493,37.204124,-101.69412,-6,1018.4,8.085156,22.349699,210,10.017746,2.4920576,9.647636354
54494,37.209938,-101.55698,-6,982.1111,8.053937,3.3939,102,31.247128,1.1614616,2.917279221
54495,37.215614,-101.4198,-6,967.1,8.175347,1.2798,54,42.19409,2.7210884,4.367422074
54496,37.221146,-101.28261,-6,937.05884,8.150631,2.7459,54,19.665684,5.5788007,2.79
54497,37.226532,-101.14539,-6,914.3571,8.179544,8.803801,198,22.739017,2.2067628,8.841837662
54498,37.23178,-101.00815,-6,890.96155,8.173568,17.5563,192,11.004505,3.3409202,15.29799349
54499,37.23689,-100.870895,-6,866.3333,8.267299,4.5135,60,13.492545,4.868113,0.636396103
54500,37.24185,-100.73361,-6,858.4737,8.255807,36.4761,252,7.0674944,3.0011907,26.49637011
54501,37.246674,-100.59631,-6,844.0857,8.30842,12.3111,222,18.518518,2.097907,18.23975972
54502,37.251358,-100.45899,-6,829,8.300881,5.5782,60,12.223445,3.3928933,3.818376618
54503,37.255898,-100.321655,-6,773.5,8.07158,1.872,0,0,0,14.15823376
54504,37.260292,-100.184296,-6,768.1667,8.107849,3.3021002,60,20.519135,5.4306507,18.62909089
54513,37.293472,-98.94737,-6,613,8.829008,0.0558,0,0,0,15.86823376
54514,37.296448,-98.80986,-6,537.62964,8.057294,8.4528,144,18.772732,1.8885953,18.58102597
54515,37.299282,-98.67235,-6,495.6207,7.8848224,10.09125,162,17.809439,2.008663,6.98646753
54516,37.301975,-98.53482,-6,495.15384,8.48738,10.525501,66,6.9761543,6.5568447,1.191837662
54517,37.304527,-98.39728,-6,479.28125,8.382687,21.888899,210,10.713193,2.323076,1.499116882
54518,37.30693,-98.25973,-6,465.85367,8.283996,30.207232,258,9.451588,2.3921769,0.36
54519,37.309196,-98.12217,-6,455,8.396356,32.65526,234,8.033618,2.6798377,0.599116882
54520,37.31132,-97.984604,-6,428.80646,8.313285,31.717089,204,7.1978235,2.6746318,2.113675324
54521,37.3133,-97.84702,-6,402.28125,8.018708,31.2768,234,8.101203,2.6659472,19.16004543
54522,37.31514,-97.70944,-6,385.7,8.056125,3.2634003,54,16.792612,5.392645,3.520142853
54523,37.316833,-97.571846,-6,383.25,8.167321,7.1973,90,12.9349375,4.7291856,17.48887661
54524,37.31839,-97.43425,-6,384.33334,8.389488,0.84510005,0,0,0,23.38255193
54525,37.3198,-97.296646,-6,374.26315,8.239884,7.6391997,102,13.868494,4.8874965,13.33873375
54526,37.321075,-97.159035,-6,364.1111,8.189396,5.5323,126,23.251951,2.4707046,11.77300649
54535,37.326096,-95.920395,-6,292.25,7.9719734,1.7757001,48,27.821249,8.049094,7.957279221
54536,37.325943,-95.78276,-6,289,7.98677,0.22500001,0,0,0,11.81933116
54540,37.323906,-95.232254,-6,272.5,7.867682,0.2106,0,0,0,25.99474672
54541,37.32304,-95.09463,-6,266.2857,7.8496456,0.5076,36,74.07407,8.62941,0.509116882
54542,37.322033,-94.95701,-6,272.2,7.7902784,0.5103,0,0,0,14.1385909
54543,37.320885,-94.8194,-6,281,7.9224315,0.5589,0,0,0,5.856396103
54544,37.319588,-94.681786,-6,273.33334,7.817783,0.1215,0,0,0,13.70403246
54545,37.318157,-94.54418,-6,272.5,7.623129,0.1377,0,0,0,6.325584412
54546,37.31658,-94.406586,-6,284,7.6928616,0.1593,0,0,0,17.99470129
54548,37.313,-94.13141,-6,328.33334,7.9496536,1.1169,60,54.06867,3.8271286,0.27
54549,37.311,-93.993835,-6,354.41666,8.064123,1.0917,72,66.33499,2.5743415,0.09
54550,37.308853,-93.85627,-6,362.2857,8.057146,2.5929,48,21.088705,6.1474195,25.3982792
54558,37.28657,-92.7561,-6,470,7.9716516,0.1602,0,0,0,20.70548699
54559,37.283142,-92.61864,-6,441.5,7.9442534,0.1296,0,0,0,15.35381818
54560,37.279575,-92.48119,-6,380,7.145646,0.1044,0,0,0,18.1124805
54561,37.27587,-92.34375,-6,393.66666,7.3337426,0.207,0,0,0,16.8438896
54562,37.27202,-92.20633,-6,401.33334,7.182638,0.279,24,95.57945,0.7326813,28.28933116
54563,37.268024,-92.068924,-6,404,7.3822894,0.2664,0,0,0,35.79789606
54564,37.26389,-91.93153,-6,404.5,7.2659874,0.2268,0,0,0,27.3021688
54565,37.259613,-91.794174,-6,379.0625,7.1200995,13.744801,84,6.867795,3.603665,19.44548699
54566,37.255196,-91.656815,-6,373.9,7.113126,1.863,48,30.080843,1.401987,12.41049999
54567,37.25063,-91.51948,-6,343.42856,7.009828,1.0187999,36,40.04004,2.9124799,4.61293506
54572,37.2257,-90.8331,-6,218.72223,6.3722057,5.7951,60,11.105558,2.8589325,5.925655839
54573,37.220287,-90.69589,-6,241.88889,6.805376,4.5756,78,18.033014,2.2039344,17.36470129
54574,37.214733,-90.5587,-6,189.1,6.791375,2.7135,54,21.786493,5.815234,21.96813634
54575,37.209038,-90.42153,-6,203.16667,6.7316804,8.430301,90,11.212019,2.0743842,29.32584412
54576,37.2032,-90.284386,-6,183.76666,6.703146,16.8642,144,9.088843,1.4690927,37.77085712
54577,37.19722,-90.14726,-6,167.39285,6.5919776,13.4379,162,13.10616,2.3203585,27.58212337
54578,37.1911,-90.01016,-6,135.38461,6.4480352,1.7442,54,39.92016,1.5613245,14.67374675
54579,37.184837,-89.87309,-6,115.2,6.494659,4.5603,54,13.360053,3.0993032,2.541837662
54580,37.178436,-89.736046,-6,105.166664,6.660142,1.1421,30,26.267403,13.715857,17.56233765
54589,37.11444,-88.50388,-6,138,6.7025785,0.0243,0,0,0,16.21918831
54591,37.098667,-88.23039,-6,133,6.627638,0.0324,0,0,0,13.37491557
54593,37.08233,-87.95704,-6,130.33333,6.608817,0.4635,0,0,0,21.35933116
54594,37.073948,-87.82041,-6,169.5,6.9200034,0.26279998,0,0,0,23.52152596
54595,37.06543,-87.68382,-6,181.22223,6.877967,2.5515,54,22.296543,5.1045084,8.727350647
54596,37.056767,-87.54726,-6,165.83333,6.681412,0.2016,0,0,0,17.53940259
54601,37.01134,-86.865005,-6,167.66667,6.6990314,0.9315,36,43.149944,3.034627,0.307279221
54602,37.00183,-86.72866,-6,184.8,6.826303,0.855,24,28.490028,4.428943,16.92329219
54610,36.920723,-85.63937,-6,303,6.5456996,0.0081,0,0,0,6.72021428
54611,36.90995,-85.5034,-6,258.94116,6.2347264,4.2974997,60,14.697237,2.2241306,19.08329219
54612,36.899044,-85.36747,-6,228.52174,5.93678,6.525,60,9.63252,3.1281326,0.667279221
54613,36.887993,-85.23158,-6,243.90475,6.0084,6.4521,72,11.559023,4.3505335,0.99
54614,36.876804,-85.09574,-6,276.8,6.0808926,0.3555,0,0,0,31.60078569
54615,36.865475,-84.959946,-6,270,5.946086,0.36360002,0,0,0,29.9935779
54617,36.8424,-84.688484,-6,330.92307,6.4312325,1.6542001,60,40.25765,3.2835057,11.75116882
54618,36.830647,-84.552826,-5,335.55884,6.020721,20.002499,198,10.600367,2.5594847,15.30594155
54619,36.81876,-84.41721,-5,365.69766,6.220375,29.709658,234,8.5470085,2.184236,17.72049999
54620,36.80673,-84.28165,-5,339.44,5.9142036,27.648901,162,6.3351283,3.1020334,26.58637011
54621,36.794563,-84.14613,-5,398.5,6.0806365,0.22950001,0,0,0,28.42255193
54622,36.782257,-84.010666,-5,318,5.7595735,0.0162,0,0,0,15.78042856
54627,36.71863,-83.334076,-5,568.2222,6.2897706,0.7029,60,87.14597,3.2538512,28.53174024
54633,36.6377,-82.52388,-5,463,5.678615,0.0162,0,0,0,23.10240908
54634,36.623726,-82.38904,-5,531.2,5.3065777,0.52559996,0,0,0,23.51887661
54635,36.60961,-82.25425,-5,572,5.3721294,0.0081,0,0,0,32.8735779
54636,36.59536,-82.11952,-5,524,4.564947,0.0081,0,0,0,20.94240908
54637,36.580967,-81.98485,-5,718.3333,5.9964557,0.5166,48,102.171135,1.5308515,26.22901946
54638,36.56644,-81.85023,-5,908.25,7.0827026,0.23039998,0,0,0,19.41770778
54639,36.551773,-81.71567,-5,1111.4546,7.783809,1.9800001,54,28.248587,1.5367256,26.75622725
54643,36.49173,-81.17801,-5,996,8.838656,0.0567,0,0,0,13.71572727
54644,36.47637,-81.04375,-5,803.6,8.237488,0.62999994,0,0,0,0.72
54645,36.460876,-80.909546,-5,578.9375,6.3622007,1.5714,54,42.19409,3.145423,22.29990258
54657,36.264233,-79.30398,-5,226,6.701242,0.0072,0,0,0,19.28668181
54661,36.194305,-78.77088,-5,133.83333,6.5956764,9.4347,54,6.195787,6.229192,2.471025971
54662,36.17648,-78.63779,-5,131,6.6296873,0.0081,0,0,0,22.41438959
54663,36.15852,-78.504745,-5,157,6.386494,0.0081,0,0,0,8.293889604
54664,36.140427,-78.37178,-5,114.5,6.2969375,0.73800004,0,0,0,10.9885909
54671,36.009953,-77.44302,-5,31.75,6.917624,0.9045,30,35.95829,24.230417,26.59322077
54672,35.99077,-77.31064,-5,28.857143,6.934927,1.3023001,42,38.40878,0.5941279,24.08071427
54673,35.971455,-77.17833,-5,26.666666,6.9282093,0.17370003,0,0,0,27.49166881
